active;reference;price;name;description_short;categoria;name;caracteristica1
1;;10.000.000.000;Cuentos basados en el teatro de Shakespeare;;Cuentos cortos;Transaccion;
1;;15.000.000.000;The black cat and Other Tales;;Terror;ISBN10;9583007641
1;;15.000.000.000;The black cat and Other Tales;;Terror;ISBN13;9,78959E+12
1;;15.000.000.000;The black cat and Other Tales;;Terror;Editorial;
1;;15.000.000.000;The black cat and Other Tales;;Terror;Edicion;
1;;15.000.000.000;The black cat and Other Tales;;Terror;Autor;Edgar Allan Poe
1;;15.000.000.000;The black cat and Other Tales;;Terror;Pais;Estados Unidos
1;;15.000.000.000;The black cat and Other Tales;;Terror;Genero;Cuentos
1;;15.000.000.000;The black cat and Other Tales;;Terror;Estado;Muy bueno
1;;15.000.000.000;The black cat and Other Tales;;Terror;Propietario;1057: Alexander Herrera
1;;15.000.000.000;The black cat and Other Tales;;Terror;Propietario Anterior;
1;;15.000.000.000;The black cat and Other Tales;;Terror;Transaccion;
1;;15.000.000.000;Los aÒos terribles;;Literatura juvenil;ISBN10;958045633X
1;;15.000.000.000;Los aÒos terribles;;Literatura juvenil;ISBN13;9,78958E+12
1;;15.000.000.000;Los aÒos terribles;;Literatura juvenil;Editorial;
1;;15.000.000.000;Los aÒos terribles;;Literatura juvenil;Edicion;
1;;15.000.000.000;Los aÒos terribles;;Literatura juvenil;Autor;Yolanda Reyes
1;;15.000.000.000;Los aÒos terribles;;Literatura juvenil;Pais;Colombia
1;;15.000.000.000;Los aÒos terribles;;Literatura juvenil;Genero;Literatura juvenil
1;;15.000.000.000;Los aÒos terribles;;Literatura juvenil;Estado;Nuevo
1;;15.000.000.000;Los aÒos terribles;;Literatura juvenil;Propietario;1057: Alexander Herrera
1;;15.000.000.000;Los aÒos terribles;;Literatura juvenil;Propietario Anterior;
1;;15.000.000.000;Los aÒos terribles;;Literatura juvenil;Transaccion;
1;;10.000.000.000;Cuentos cl·sicos juveniles;;Cuentos cortos;ISBN10;9582401230
1;;10.000.000.000;Cuentos cl·sicos juveniles;;Cuentos cortos;ISBN13;9,78958E+12
1;;10.000.000.000;Cuentos cl·sicos juveniles;;Cuentos cortos;Editorial;Alfaguara Ediciones S.A.
1;;10.000.000.000;Cuentos cl·sicos juveniles;;Cuentos cortos;Edicion;
1;;10.000.000.000;Cuentos cl·sicos juveniles;;Cuentos cortos;Autor;Fyodor M. Dostoevsky
1;;10.000.000.000;Cuentos cl·sicos juveniles;;Cuentos cortos;Pais;EspaÒa
1;;10.000.000.000;Cuentos cl·sicos juveniles;;Cuentos cortos;Genero;Cuentos cortos
1;;10.000.000.000;Cuentos cl·sicos juveniles;;Cuentos cortos;Estado;Bueno (con algunas marcas y maltrato natural)
1;;10.000.000.000;Cuentos cl·sicos juveniles;;Cuentos cortos;Propietario;1057: Alexander Herrera
1;;10.000.000.000;Cuentos cl·sicos juveniles;;Cuentos cortos;Propietario Anterior;
1;;10.000.000.000;Cuentos cl·sicos juveniles;;Cuentos cortos;Transaccion;
1;;15.000.000.000;Primer amor;;Novela;ISBN10;9580469091
1;;15.000.000.000;Primer amor;;Novela;ISBN13;9,78958E+12
1;;15.000.000.000;Primer amor;;Novela;Editorial;Grupo Carvajal
1;;15.000.000.000;Primer amor;;Novela;Edicion;
1;;15.000.000.000;Primer amor;;Novela;Autor;Iv·n Turgueniev
1;;15.000.000.000;Primer amor;;Novela;Pais;Rusia
1;;15.000.000.000;Primer amor;;Novela;Genero;Novela
1;;15.000.000.000;Primer amor;;Novela;Estado;Muy bueno
1;;15.000.000.000;Primer amor;;Novela;Propietario;1057: Alexander Herrera
1;;15.000.000.000;Primer amor;;Novela;Propietario Anterior;
1;;15.000.000.000;Primer amor;;Novela;Transaccion;
1;;20.000.000.000;Cuando Hitler robÛ el conejo rosa;;Literatura juvenil;ISBN10;9587046196
1;;20.000.000.000;Cuando Hitler robÛ el conejo rosa;;Literatura juvenil;ISBN13;9,78958E+12
1;;20.000.000.000;Cuando Hitler robÛ el conejo rosa;;Literatura juvenil;Editorial;Alfaguara Ediciones S.A.
1;;20.000.000.000;Cuando Hitler robÛ el conejo rosa;;Literatura juvenil;Edicion;
1;;20.000.000.000;Cuando Hitler robÛ el conejo rosa;;Literatura juvenil;Autor;Judith Kerr
1;;20.000.000.000;Cuando Hitler robÛ el conejo rosa;;Literatura juvenil;Pais;Alemania
1;;20.000.000.000;Cuando Hitler robÛ el conejo rosa;;Literatura juvenil;Genero;Literatura juvenil
1;;20.000.000.000;Cuando Hitler robÛ el conejo rosa;;Literatura juvenil;Estado;Muy bueno
1;;20.000.000.000;Cuando Hitler robÛ el conejo rosa;;Literatura juvenil;Propietario;1057: Alexander Herrera
1;;20.000.000.000;Cuando Hitler robÛ el conejo rosa;;Literatura juvenil;Propietario Anterior;
1;;20.000.000.000;Cuando Hitler robÛ el conejo rosa;;Literatura juvenil;Transaccion;
1;;15.000.000.000;Don Juan Tenorio;;Teatro;ISBN10;9583000701
1;;15.000.000.000;Don Juan Tenorio;;Teatro;ISBN13;9,78959E+12
1;;15.000.000.000;Don Juan Tenorio;;Teatro;Editorial;Panamericana Editorial
1;;15.000.000.000;Don Juan Tenorio;;Teatro;Edicion;
1;;15.000.000.000;Don Juan Tenorio;;Teatro;Autor;JosÈ Zorrilla
1;;15.000.000.000;Don Juan Tenorio;;Teatro;Pais;EspaÒa
1;;15.000.000.000;Don Juan Tenorio;;Teatro;Genero;Teatro
1;;15.000.000.000;Don Juan Tenorio;;Teatro;Estado;Muy bueno
1;;15.000.000.000;Don Juan Tenorio;;Teatro;Propietario;1057: Alexander Herrera
1;;15.000.000.000;Don Juan Tenorio;;Teatro;Propietario Anterior;
1;;15.000.000.000;Don Juan Tenorio;;Teatro;Transaccion;
1;;7.000.000.000;Querido diario;;Literatura infantil;ISBN10;9586154742
1;;7.000.000.000;Querido diario;;Literatura infantil;ISBN13;9,78958E+12
1;;7.000.000.000;Querido diario;;Literatura infantil;Editorial;Educar S.A.
1;;7.000.000.000;Querido diario;;Literatura infantil;Edicion;
1;;7.000.000.000;Querido diario;;Literatura infantil;Autor;Iliana Prieto
1;;7.000.000.000;Querido diario;;Literatura infantil;Pais;Cuba
1;;7.000.000.000;Querido diario;;Literatura infantil;Genero;Literatura infantil
1;;7.000.000.000;Querido diario;;Literatura infantil;Estado;Regular (Con marcas
1;;7.000.000.000;Querido diario;;Literatura infantil;Propietario;1057: Alexander Herrera
1;;7.000.000.000;Querido diario;;Literatura infantil;Propietario Anterior;
1;;7.000.000.000;Querido diario;;Literatura infantil;Transaccion;
1;;8.000.000.000;AntologÌa de la poesÌa colombiana para niÒos;;Literatura infantil;ISBN10;9588061768
1;;8.000.000.000;AntologÌa de la poesÌa colombiana para niÒos;;Literatura infantil;ISBN13;9,78959E+12
1;;8.000.000.000;AntologÌa de la poesÌa colombiana para niÒos;;Literatura infantil;Editorial;Alfaguara Ediciones S.A.
1;;8.000.000.000;AntologÌa de la poesÌa colombiana para niÒos;;Literatura infantil;Edicion;
1;;8.000.000.000;AntologÌa de la poesÌa colombiana para niÒos;;Literatura infantil;Autor;Beatriz Helena Robledo
1;;8.000.000.000;AntologÌa de la poesÌa colombiana para niÒos;;Literatura infantil;Pais;Colombia
1;;8.000.000.000;AntologÌa de la poesÌa colombiana para niÒos;;Literatura infantil;Genero;PoesÌa infantil
1;;8.000.000.000;AntologÌa de la poesÌa colombiana para niÒos;;Literatura infantil;Estado;Regular (Con marcas
1;;8.000.000.000;AntologÌa de la poesÌa colombiana para niÒos;;Literatura infantil;Propietario;1057: Alexander Herrera
1;;8.000.000.000;AntologÌa de la poesÌa colombiana para niÒos;;Literatura infantil;Propietario Anterior;
1;;8.000.000.000;AntologÌa de la poesÌa colombiana para niÒos;;Literatura infantil;Transaccion;
1;;10.000.000.000;Las convulsiones;;Teatro;ISBN10;9583001252
1;;10.000.000.000;Las convulsiones;;Teatro;ISBN13;9,78959E+12
1;;10.000.000.000;Las convulsiones;;Teatro;Editorial;Panamericana Editorial
1;;10.000.000.000;Las convulsiones;;Teatro;Edicion;1st. edition (December 1
1;;10.000.000.000;Las convulsiones;;Teatro;Autor;Luis Vargas Tejada
1;;10.000.000.000;Las convulsiones;;Teatro;Pais;Colombia
1;;10.000.000.000;Las convulsiones;;Teatro;Genero;Teatro
1;;10.000.000.000;Las convulsiones;;Teatro;Estado;Muy bueno
1;;10.000.000.000;Las convulsiones;;Teatro;Propietario;1057: Alexander Herrera
1;;10.000.000.000;Las convulsiones;;Teatro;Propietario Anterior;
1;;10.000.000.000;Las convulsiones;;Teatro;Transaccion;
1;;10.000.000.000;Las enfermedades de Franz;;Literatura infantil;ISBN10;9580419302
1;;10.000.000.000;Las enfermedades de Franz;;Literatura infantil;ISBN13;9,78958E+12
1;;10.000.000.000;Las enfermedades de Franz;;Literatura infantil;Editorial;Grupo Editorial Norma
1;;10.000.000.000;Las enfermedades de Franz;;Literatura infantil;Edicion;March 1994
1;;10.000.000.000;Las enfermedades de Franz;;Literatura infantil;Autor;Christine N√Å∂stlinger
1;;10.000.000.000;Las enfermedades de Franz;;Literatura infantil;Pais;Austria
1;;10.000.000.000;Las enfermedades de Franz;;Literatura infantil;Genero;Literatura infantil
1;;10.000.000.000;Las enfermedades de Franz;;Literatura infantil;Estado;Bueno (con algunas marcas y maltrato natural)
1;;10.000.000.000;Las enfermedades de Franz;;Literatura infantil;Propietario;1057: Alexander Herrera
1;;10.000.000.000;Las enfermedades de Franz;;Literatura infantil;Propietario Anterior;
1;;10.000.000.000;Las enfermedades de Franz;;Literatura infantil;Transaccion;
1;;7.000.000.000;Carlos Baza Calabaza;;Literatura infantil;ISBN10;9580701806
1;;7.000.000.000;Carlos Baza Calabaza;;Literatura infantil;ISBN13;9,78958E+12
1;;7.000.000.000;Carlos Baza Calabaza;;Literatura infantil;Editorial;Susaeta Ediciones
1;;7.000.000.000;Carlos Baza Calabaza;;Literatura infantil;Edicion;Volumen 5 de Novela de Vacaciones Edilux
1;;7.000.000.000;Carlos Baza Calabaza;;Literatura infantil;Autor;Emilio Sanju·n
1;;7.000.000.000;Carlos Baza Calabaza;;Literatura infantil;Pais;EspaÒa
1;;7.000.000.000;Carlos Baza Calabaza;;Literatura infantil;Genero;Literatura infantil
1;;7.000.000.000;Carlos Baza Calabaza;;Literatura infantil;Estado;Regular (Con marcas
1;;7.000.000.000;Carlos Baza Calabaza;;Literatura infantil;Propietario;1057: Alexander Herrera
1;;7.000.000.000;Carlos Baza Calabaza;;Literatura infantil;Propietario Anterior;
1;;7.000.000.000;Carlos Baza Calabaza;;Literatura infantil;Transaccion;
1;;15.000.000.000;Alrededor de la luna;;Ciencia ficciÛn;ISBN10;9583006831
1;;15.000.000.000;Alrededor de la luna;;Ciencia ficciÛn;ISBN13;9,78958E+12
1;;15.000.000.000;Alrededor de la luna;;Ciencia ficciÛn;Editorial;Panamericana Editorial
1;;15.000.000.000;Alrededor de la luna;;Ciencia ficciÛn;Edicion;May 30 2004
1;;15.000.000.000;Alrededor de la luna;;Ciencia ficciÛn;Autor;Julio Verna
1;;15.000.000.000;Alrededor de la luna;;Ciencia ficciÛn;Pais;Francia
1;;15.000.000.000;Alrededor de la luna;;Ciencia ficciÛn;Genero;Ciencia ficciÛn
1;;15.000.000.000;Alrededor de la luna;;Ciencia ficciÛn;Estado;Muy bueno
1;;15.000.000.000;Alrededor de la luna;;Ciencia ficciÛn;Propietario;1057: Alexander Herrera
1;;15.000.000.000;Alrededor de la luna;;Ciencia ficciÛn;Propietario Anterior;
1;;15.000.000.000;Alrededor de la luna;;Ciencia ficciÛn;Transaccion;
1;;15.000.000.000;Novelas ejemplares;;Novela corta;ISBN10;9583001007
1;;15.000.000.000;Novelas ejemplares;;Novela corta;ISBN13;9,78958E+12
1;;15.000.000.000;Novelas ejemplares;;Novela corta;Editorial;Panamericana Editorial
1;;15.000.000.000;Novelas ejemplares;;Novela corta;Edicion;January 1 1993
1;;15.000.000.000;Novelas ejemplares;;Novela corta;Autor;Miguel de Cervantes Saavedra
1;;15.000.000.000;Novelas ejemplares;;Novela corta;Pais;EspaÒa
1;;15.000.000.000;Novelas ejemplares;;Novela corta;Genero;Novela corta
1;;15.000.000.000;Novelas ejemplares;;Novela corta;Estado;Bueno (con algunas marcas y maltrato natural)
1;;15.000.000.000;Novelas ejemplares;;Novela corta;Propietario;1057: Alexander Herrera
1;;15.000.000.000;Novelas ejemplares;;Novela corta;Propietario Anterior;
1;;15.000.000.000;Novelas ejemplares;;Novela corta;Transaccion;
1;;10.000.000.000;Ficciones;;Literatura Latinoamericana;ISBN10;SIN IDENTIFICAR
1;;10.000.000.000;Ficciones;;Literatura Latinoamericana;ISBN13;9,78958E+12
1;;10.000.000.000;Ficciones;;Literatura Latinoamericana;Editorial;
1;;10.000.000.000;Ficciones;;Literatura Latinoamericana;Edicion;
1;;10.000.000.000;Ficciones;;Literatura Latinoamericana;Autor;Jorge Luis Borges
1;;10.000.000.000;Ficciones;;Literatura Latinoamericana;Pais;Argentina
1;;10.000.000.000;Ficciones;;Literatura Latinoamericana;Genero;Literatura Latinoamericana
1;;10.000.000.000;Ficciones;;Literatura Latinoamericana;Estado;Muy bueno
1;;10.000.000.000;Ficciones;;Literatura Latinoamericana;Propietario Anterior;
1;;10.000.000.000;Ficciones;;Literatura Latinoamericana;Transaccion;
1;;15.000.000.000;Los parientes de Ester;;Literatura Latinoamericana;ISBN10;SIN IDENTIFICAR
1;;15.000.000.000;Los parientes de Ester;;Literatura Latinoamericana;ISBN13;SIN IDENTIFICAR
1;;15.000.000.000;Los parientes de Ester;;Literatura Latinoamericana;Editorial;
1;;15.000.000.000;Los parientes de Ester;;Literatura Latinoamericana;Edicion;
1;;15.000.000.000;Los parientes de Ester;;Literatura Latinoamericana;Autor;Luis Fayad
1;;15.000.000.000;Los parientes de Ester;;Literatura Latinoamericana;Pais;Colombia
1;;15.000.000.000;Los parientes de Ester;;Literatura Latinoamericana;Genero;Literatura Latinoamericana
1;;15.000.000.000;Los parientes de Ester;;Literatura Latinoamericana;Estado;Muy bueno
1;;15.000.000.000;Los parientes de Ester;;Literatura Latinoamericana;Propietario Anterior;
1;;15.000.000.000;Los parientes de Ester;;Literatura Latinoamericana;Transaccion;
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;ISBN10;8476400063
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;ISBN10;8476400063
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;ISBN10;8476400063
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;ISBN10;8476400063
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;ISBN13;SIN IDENTIFICAR
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;ISBN13;SIN IDENTIFICAR
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;ISBN13;SIN IDENTIFICAR
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;ISBN13;SIN IDENTIFICAR
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Editorial;EDAF S.A.
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Editorial;EDAF S.A.
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Editorial;EDAF S.A.
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Editorial;EDAF S.A.
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Edicion;12 Mayo de 2001
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Edicion;12 Mayo de 2001
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Edicion;12 Mayo de 2001
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Edicion;12 Mayo de 2001
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Autor;Alejandro Casona
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Autor;Alejandro Casona
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Autor;Alejandro Casona
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Autor;Alejandro Casona
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Pais;Colombia
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Pais;Colombia
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Pais;Colombia
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Pais;Colombia
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Genero;Literatura Latinoamericana
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Genero;Literatura Latinoamericana
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Genero;Literatura Latinoamericana
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Genero;Literatura Latinoamericana
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Estado;Muy bueno
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Estado;Muy bueno
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Estado;Muy bueno
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Estado;Muy bueno
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Propietario;1013: Iv·n PatiÒo
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Propietario;1013: Iv·n PatiÒo
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Propietario;1013: Iv·n PatiÒo
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Propietario;1013: Iv·n PatiÒo
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Propietario Anterior;1001: Manuel Ramirez
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Propietario Anterior;1001: Manuel Ramirez
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Propietario Anterior;1001: Manuel Ramirez
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Propietario Anterior;1001: Manuel Ramirez
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Transaccion;Venta
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Transaccion;Venta
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Transaccion;Venta
0;;12.000.000.000;Prohibido suicidarse en primavera;;Home;Transaccion;Venta
1;;15.000.000.000;Mujeres de ojos grandes;;Literatura Latinoamericana;ISBN10;SIN IDENTIFICAR
1;;15.000.000.000;Mujeres de ojos grandes;;Literatura Latinoamericana;ISBN13;SIN IDENTIFICAR
1;;15.000.000.000;Mujeres de ojos grandes;;Literatura Latinoamericana;Editorial;
1;;15.000.000.000;Mujeres de ojos grandes;;Literatura Latinoamericana;Edicion;
1;;15.000.000.000;Mujeres de ojos grandes;;Literatura Latinoamericana;Autor;Angeles Mastreta
1;;15.000.000.000;Mujeres de ojos grandes;;Literatura Latinoamericana;Pais;MÈxico
1;;15.000.000.000;Mujeres de ojos grandes;;Literatura Latinoamericana;Genero;Literatura Latinoamericana
1;;15.000.000.000;Mujeres de ojos grandes;;Literatura Latinoamericana;Estado;Muy bueno
1;;15.000.000.000;Mujeres de ojos grandes;;Literatura Latinoamericana;Propietario Anterior;
1;;15.000.000.000;Mujeres de ojos grandes;;Literatura Latinoamericana;Transaccion;
1;;10.000.000.000;La ultima oportunidad;;Literatura Latinoamericana;ISBN10;SIN IDENTIFICAR
1;;10.000.000.000;La ultima oportunidad;;Literatura Latinoamericana;ISBN13;SIN IDENTIFICAR
1;;10.000.000.000;La ultima oportunidad;;Literatura Latinoamericana;Editorial;
1;;10.000.000.000;La ultima oportunidad;;Literatura Latinoamericana;Edicion;
1;;10.000.000.000;La ultima oportunidad;;Literatura Latinoamericana;Autor;Carlos Cuautemoc Sanchez
1;;10.000.000.000;La ultima oportunidad;;Literatura Latinoamericana;Pais;MÈxico
1;;10.000.000.000;La ultima oportunidad;;Literatura Latinoamericana;Genero;Literatura Latinoamericana
1;;10.000.000.000;La ultima oportunidad;;Literatura Latinoamericana;Estado;Muy bueno
1;;10.000.000.000;La ultima oportunidad;;Literatura Latinoamericana;Propietario Anterior;
1;;10.000.000.000;La ultima oportunidad;;Literatura Latinoamericana;Transaccion;
1;;10.000.000.000;Volar sobre el pantano;;Literatura Latinoamericana;ISBN10;SIN IDENTIFICAR
1;;10.000.000.000;Volar sobre el pantano;;Literatura Latinoamericana;ISBN13;SIN IDENTIFICAR
1;;10.000.000.000;Volar sobre el pantano;;Literatura Latinoamericana;Editorial;
1;;10.000.000.000;Volar sobre el pantano;;Literatura Latinoamericana;Edicion;
1;;10.000.000.000;Volar sobre el pantano;;Literatura Latinoamericana;Autor;Carlos Cuautemoc Sanchez
1;;10.000.000.000;Volar sobre el pantano;;Literatura Latinoamericana;Pais;MÈxico
1;;10.000.000.000;Volar sobre el pantano;;Literatura Latinoamericana;Genero;Literatura Latinoamericana
1;;10.000.000.000;Volar sobre el pantano;;Literatura Latinoamericana;Estado;Muy bueno
1;;10.000.000.000;Volar sobre el pantano;;Literatura Latinoamericana;Propietario Anterior;
1;;10.000.000.000;Volar sobre el pantano;;Literatura Latinoamericana;Transaccion;
1;;15.000.000.000;Don simeon torrente ha dejado de beber;;Literatura Latinoamericana;ISBN10;95860116301
1;;15.000.000.000;Don simeon torrente ha dejado de beber;;Literatura Latinoamericana;ISBN13;SIN IDENTIFICAR
1;;15.000.000.000;Don simeon torrente ha dejado de beber;;Literatura Latinoamericana;Editorial;Tercer mundo
1;;15.000.000.000;Don simeon torrente ha dejado de beber;;Literatura Latinoamericana;Edicion;VigÈsima sÈptima
1;;15.000.000.000;Don simeon torrente ha dejado de beber;;Literatura Latinoamericana;Autor;Alvaro Salom Becerra
1;;15.000.000.000;Don simeon torrente ha dejado de beber;;Literatura Latinoamericana;Pais;Colombia
1;;15.000.000.000;Don simeon torrente ha dejado de beber;;Literatura Latinoamericana;Genero;Literatura Latinoamericana
1;;15.000.000.000;Don simeon torrente ha dejado de beber;;Literatura Latinoamericana;Estado;Muy bueno
1;;15.000.000.000;Don simeon torrente ha dejado de beber;;Literatura Latinoamericana;Propietario Anterior;
1;;15.000.000.000;Don simeon torrente ha dejado de beber;;Literatura Latinoamericana;Transaccion;
1;;15.000.000.000;Un tal Bernabe Bernal;;Literatura Latinoamericana;ISBN10;SIN IDENTIFICAR
1;;15.000.000.000;Un tal Bernabe Bernal;;Literatura Latinoamericana;ISBN13;SIN IDENTIFICAR
1;;15.000.000.000;Un tal Bernabe Bernal;;Literatura Latinoamericana;Editorial;
1;;15.000.000.000;Un tal Bernabe Bernal;;Literatura Latinoamericana;Edicion;
1;;15.000.000.000;Un tal Bernabe Bernal;;Literatura Latinoamericana;Autor;Alvaro Salom Becerra
1;;15.000.000.000;Un tal Bernabe Bernal;;Literatura Latinoamericana;Pais;Colombia
1;;15.000.000.000;Un tal Bernabe Bernal;;Literatura Latinoamericana;Genero;Literatura Latinoamericana
1;;15.000.000.000;Un tal Bernabe Bernal;;Literatura Latinoamericana;Estado;Muy bueno
1;;15.000.000.000;Un tal Bernabe Bernal;;Literatura Latinoamericana;Propietario Anterior;
1;;15.000.000.000;Un tal Bernabe Bernal;;Literatura Latinoamericana;Transaccion;
1;;17.000.000.000;La multitud errante;;Literatura Latinoamericana;ISBN10;SIN IDENTIFICAR
1;;17.000.000.000;La multitud errante;;Literatura Latinoamericana;ISBN13;SIN IDENTIFICAR
1;;17.000.000.000;La multitud errante;;Literatura Latinoamericana;Editorial;
1;;17.000.000.000;La multitud errante;;Literatura Latinoamericana;Edicion;
1;;17.000.000.000;La multitud errante;;Literatura Latinoamericana;Autor;Laura Restrepo
1;;17.000.000.000;La multitud errante;;Literatura Latinoamericana;Pais;Colombia
1;;17.000.000.000;La multitud errante;;Literatura Latinoamericana;Genero;Literatura Latinoamericana
1;;17.000.000.000;La multitud errante;;Literatura Latinoamericana;Estado;Muy bueno
1;;17.000.000.000;La multitud errante;;Literatura Latinoamericana;Propietario Anterior;
1;;17.000.000.000;La multitud errante;;Literatura Latinoamericana;Transaccion;
1;;25.000.000.000;Delirio;;Literatura Latinoamericana;ISBN10;SIN IDENTIFICAR
1;;25.000.000.000;Delirio;;Literatura Latinoamericana;ISBN13;SIN IDENTIFICAR
1;;25.000.000.000;Delirio;;Literatura Latinoamericana;Editorial;
1;;25.000.000.000;Delirio;;Literatura Latinoamericana;Edicion;
1;;25.000.000.000;Delirio;;Literatura Latinoamericana;Autor;Laura Restrepo
1;;25.000.000.000;Delirio;;Literatura Latinoamericana;Pais;Colombia
1;;25.000.000.000;Delirio;;Literatura Latinoamericana;Genero;Literatura Latinoamericana
1;;25.000.000.000;Delirio;;Literatura Latinoamericana;Estado;Muy bueno
1;;25.000.000.000;Delirio;;Literatura Latinoamericana;Propietario Anterior;
1;;25.000.000.000;Delirio;;Literatura Latinoamericana;Transaccion;
1;;17.000.000.000;La isla de la pasion;;Literatura Latinoamericana;ISBN10;SIN IDENTIFICAR
1;;17.000.000.000;La isla de la pasion;;Literatura Latinoamericana;ISBN13;SIN IDENTIFICAR
1;;17.000.000.000;La isla de la pasion;;Literatura Latinoamericana;Editorial;
1;;17.000.000.000;La isla de la pasion;;Literatura Latinoamericana;Edicion;
1;;17.000.000.000;La isla de la pasion;;Literatura Latinoamericana;Autor;Laura Restrepo
1;;17.000.000.000;La isla de la pasion;;Literatura Latinoamericana;Pais;Colombia
1;;17.000.000.000;La isla de la pasion;;Literatura Latinoamericana;Genero;Literatura Latinoamericana
1;;17.000.000.000;La isla de la pasion;;Literatura Latinoamericana;Estado;Muy bueno
1;;17.000.000.000;La isla de la pasion;;Literatura Latinoamericana;Propietario Anterior;
1;;17.000.000.000;La isla de la pasion;;Literatura Latinoamericana;Transaccion;
1;;15.000.000.000;Dulce compaÒÌa;;Literatura Latinoamericana;ISBN10;SIN IDENTIFICAR
1;;15.000.000.000;Dulce compaÒÌa;;Literatura Latinoamericana;ISBN13;SIN IDENTIFICAR
1;;15.000.000.000;Dulce compaÒÌa;;Literatura Latinoamericana;Editorial;
1;;15.000.000.000;Dulce compaÒÌa;;Literatura Latinoamericana;Edicion;
1;;15.000.000.000;Dulce compaÒÌa;;Literatura Latinoamericana;Autor;Laura Restrepo
1;;15.000.000.000;Dulce compaÒÌa;;Literatura Latinoamericana;Pais;Colombia
1;;15.000.000.000;Dulce compaÒÌa;;Literatura Latinoamericana;Genero;Literatura Latinoamericana
1;;15.000.000.000;Dulce compaÒÌa;;Literatura Latinoamericana;Estado;Muy bueno
1;;15.000.000.000;Dulce compaÒÌa;;Literatura Latinoamericana;Propietario Anterior;
1;;15.000.000.000;Dulce compaÒÌa;;Literatura Latinoamericana;Transaccion;
1;;15.000.000.000;El Moro;;Literatura Latinoamericana;ISBN10;SIN IDENTIFICAR
1;;15.000.000.000;El Moro;;Literatura Latinoamericana;ISBN13;SIN IDENTIFICAR
1;;15.000.000.000;El Moro;;Literatura Latinoamericana;Editorial;
1;;15.000.000.000;El Moro;;Literatura Latinoamericana;Edicion;
1;;15.000.000.000;El Moro;;Literatura Latinoamericana;Autor;Jose Marroquin
1;;15.000.000.000;El Moro;;Literatura Latinoamericana;Pais;Colombia
1;;15.000.000.000;El Moro;;Literatura Latinoamericana;Genero;Literatura Latinoamericana
1;;15.000.000.000;El Moro;;Literatura Latinoamericana;Estado;Muy bueno
1;;15.000.000.000;El Moro;;Literatura Latinoamericana;Propietario Anterior;
1;;15.000.000.000;El Moro;;Literatura Latinoamericana;Transaccion;
1;;20.000.000.000;Tres tristes tigres;;Literatura Latinoamericana;ISBN10;SIN IDENTIFICAR
1;;20.000.000.000;Tres tristes tigres;;Literatura Latinoamericana;ISBN13;SIN IDENTIFICAR
1;;20.000.000.000;Tres tristes tigres;;Literatura Latinoamericana;Editorial;
1;;20.000.000.000;Tres tristes tigres;;Literatura Latinoamericana;Edicion;
